Time,Game,Author,Text,Label
2026-06-18T18:39:32.486575+00:00,CSGO,@ronmes10,OWNERS FURIA CLOSE FURIA PLZ THEY ARE BOTS,0
2026-06-18T18:39:34.383916+00:00,CSGO,@The_Rifles,come on 9z make this interesting!,0
2026-06-18T18:39:35.157602+00:00,CSGO,@川Rio,FALLEN CARRY,0
2026-06-18T18:39:35.859177+00:00,CSGO,@dirk_o7,ogfusil TRUE,0
2026-06-18T18:39:36.846704+00:00,CSGO,@Constanta001-m3y,bit come back in navi 🥺,0
2026-06-18T18:39:37.43778+00:00,CSGO,@mr_meoooz,FALLEN 1-9 HAHAHA,0
2026-06-18T18:39:45.390135+00:00,CSGO,@NwSup,Why do they ask him to retire if he is literally on his retirement tour?,0
2026-06-18T18:39:50.645811+00:00,CSGO,@juanignacionatalucci,bad player>molodoy,0
2026-06-18T18:39:51.141836+00:00,CSGO,@blenfz,why so much furia hate? who are these guys?,0
2026-06-18T18:39:51.43271+00:00,CSGO,@hareEZ_,FRAUDRIA,0
2026-06-18T18:39:51.879044+00:00,CSGO,@AL1M_KZ,Furia 🫂🇰🇿🇧🇷🇧🇷🇧🇷🤘🤘,0
2026-06-18T18:39:52.192241+00:00,CSGO,@londren,is bit not b1t,0
2026-06-18T18:39:57.433667+00:00,CSGO,@ivel17,[USER] broky: am I a joke to you?,0
2026-06-18T18:39:57.581932+00:00,CSGO,@Aboubakar400,boombl4 was 0/15,0
2026-06-18T18:39:57.600062+00:00,CSGO,@Lilhersh11,Motherfucker said 9z stickers bout to skyrocket💀,1
2026-06-18T18:39:58.672478+00:00,CSGO,@lvl5kana,absolute cinema,0
2026-06-18T18:40:00.831484+00:00,CSGO,@Clipsindo,fallen washed damn 😣,0
2026-06-18T18:40:02.269673+00:00,CSGO,@ronhernandez8857,furia coach makes coffee for fallen,0
2026-06-18T18:40:06.662291+00:00,CSGO,@anonymousaccount9694,"[USER] yeah he just has 10 kills and they're in the quarters at the major up a map, you're right he's horrible",0
2026-06-18T18:40:09.115477+00:00,CSGO,@heavenlyhustle,WHERE DO YALL GET THE BALLS TO CALL PRO PLAYERS bad players..SOMEONE THAT DOESNT EVEN KNOW YOU..BUT YOU KNOW HIM CAUSE HE A PRO PLAYER laughing..ONLY NOOBS TALK ALOT,0
2026-06-18T18:40:10.13994+00:00,CSGO,@mr_meoooz,FALEN MUST BE PLAY NEGET,0
2026-06-18T18:40:16.340718+00:00,CSGO,@x-49nightraven,"moloflop humbled by ""meyern""",0
2026-06-18T18:40:17.291778+00:00,CSGO,@oxydenbrainerztrance8235,they need to under 9z are a peace of baiters with shift.. ninja mode ativate furia LETS GO,0
2026-06-18T18:40:18.325693+00:00,CSGO,@h.a.z.a.h.a.z.a,oh predator acers sponsoring this UPDATE YO F0K3N CERTIFICATES,0
2026-06-18T18:40:19.705093+00:00,CSGO,@andyting6094,9z cheaters will meet vitality monsters,0
2026-06-18T18:40:19.803535+00:00,CSGO,@simplyjoline2220,pple just like to hate on anyone laughing,0
2026-06-18T18:40:22.540706+00:00,CSGO,@Qoxsky,Furia CAN'T LOSE,0
2026-06-18T18:40:23.66124+00:00,CSGO,@emmanuel_macrron,"yeah this is clearly scripted, retake 3v4 4 market?? while 2 pushed 2 stayed back doing nothing",0
2026-06-18T18:40:27.903597+00:00,CSGO,@SARTHAKCHADHA-v8k,who loves forsaken press 2,0
2026-06-18T18:40:28.853403+00:00,CSGO,@Magatsumii,Meyern hit your shots,0
2026-06-18T18:40:31.547951+00:00,CSGO,@nanonakimono,what a bad player,1
2026-06-18T18:40:35.574921+00:00,CSGO,@christianhelvie3223,laughing if u pro on mirage a good match is 9-3 ct side that is normal so just fyi its not looking good for 9z,0
2026-06-18T18:40:40.733138+00:00,CSGO,@aeiou6332,BOMB STUCK,0
2026-06-18T18:40:43.133638+00:00,CSGO,@KIoakk,[USER] they've already met vitality and beat them laughing,0
2026-06-18T18:40:46.044711+00:00,CSGO,@DramaMKV,go and give you guns to 9z,0
2026-06-18T18:40:47.042324+00:00,CSGO,@SvGIzSiilent,THEY DONT NEED BOMB SILLY,0
2026-06-18T18:40:49.054855+00:00,CSGO,@kubicekmat,CROWD SO SILENT WTF,0
2026-06-18T18:40:50.546775+00:00,CSGO,@Lilhersh11,9z in shambles,0
2026-06-18T18:40:56.182654+00:00,CSGO,@marxAvll,Fuckkkkkkkkkkk,1
2026-06-18T18:40:56.411173+00:00,CSGO,@darkness2061,"fallen 2/10, what happened to my goat",0
2026-06-18T18:40:56.793513+00:00,CSGO,@gimnospermalp,Niggaaaaaaaaaaaa fuck offffff,1
2026-06-18T18:40:58.305396+00:00,CSGO,@GetTheLectric,furia should play lotto,0
2026-06-18T18:41:01.033911+00:00,CSGO,@drippystone71,meyern wanted show us his knife,0
2026-06-18T18:41:01.145808+00:00,CSGO,@Franco-sn7ey,bro should have just wallbanged the box,0
2026-06-18T18:41:02.026965+00:00,CSGO,@akrapovicgaming,something is off laughing,0
2026-06-18T18:41:02.048948+00:00,CSGO,@wolf_3n3rgy2,come on FURIA COMEBACK,0
2026-06-18T18:41:02.250573+00:00,CSGO,@MRUnknown963,Meyern looks a machine,0
2026-06-18T18:41:03.045032+00:00,CSGO,@londren,yekindar carrying team is fckn joke furia HAHAHAHA,1
2026-06-18T18:41:05.451861+00:00,CSGO,@j_rryplays8038,good game 9Z NICE TRY BUT TIME TO GO BACK HOME,0
2026-06-18T18:41:09.976708+00:00,CSGO,@xintetico,love how some silvers call meyern a bad player jajaj,1
2026-06-18T18:41:10.566744+00:00,CSGO,@AruSmile,EVEN WITH CHEATING 9z funblingg boo,1
2026-06-18T18:41:11.708497+00:00,CSGO,@loganhite4590,Good after the tech pause,0
2026-06-18T18:41:12.658521+00:00,CSGO,@petrochemical63,bro meyern what u doing bro💔💔,0
2026-06-18T18:41:13.321259+00:00,CSGO,@Styr1N,tech pause for the win,0
2026-06-18T18:41:14.940317+00:00,CSGO,@airaquinto8569,That tech pause ruined the game,0
2026-06-18T18:41:16.536422+00:00,CSGO,@RafitoOoO,dude really said bring cobble back laughing,0
2026-06-18T18:41:19.133459+00:00,CSGO,@VJ04041,isnt it called Cbble? and not Cobble,0
2026-06-18T18:41:29.803763+00:00,CSGO,@gab0ttos,AS I SAID THE LESS IMPACTFUL AWPER,0
2026-06-18T18:41:29.884392+00:00,CSGO,@jerrythebaum4388,NO ONE CARES ABOUT COBBLE,0
2026-06-18T18:41:31.058943+00:00,CSGO,@SuiSidee,meyern is literally the wors nickanme in the entire counter strike history,1
2026-06-18T18:41:31.625996+00:00,CSGO,@eleazar_,This is dust 2 time. cobble will take more time.,0
2026-06-18T18:41:33.993775+00:00,CSGO,@ABadGamble,yt chat IGLs think they could do better laughing,0
2026-06-18T18:41:35.749138+00:00,CSGO,@KarlMySuitcase,"man I love cobble, it's a trash map for competitive though.",0
2026-06-18T18:41:41.04034+00:00,CSGO,@leroySane-b3x,FALCHOKE WILL LOSE TOMORROW fucking losser team,1
2026-06-18T18:41:46.121833+00:00,CSGO,@ronhernandez8857,im glad my trashtalking has helped furia get better,0
2026-06-18T18:41:46.236294+00:00,CSGO,@xachovichi,milion dollar only price for winner is very low price,0
2026-06-18T18:41:53.000459+00:00,CSGO,@CaudaMiller,EVEN IF THEY PULL THIS TROUGH THEYLL LOOSE NEXT,0
2026-06-18T18:41:56.111006+00:00,CSGO,@idris922,Fallen has fallen so much,0
2026-06-18T18:41:56.114908+00:00,CSGO,@footballfan5005,i need furia to win mirage to win 200$ pls win it boys,0
2026-06-18T18:41:57.790455+00:00,CSGO,@heavenlyhustle,WHERE DO YALL GET THE GUTS TO CALL PRO PLAYERS bad players..SOMEONE THAT DOESNT EVEN KNOW YOU..BUT YOU KNOW HIM CAUSE HE A PRO PLAYER laughing..ONLY NOOBS TALK ALOT,0
2026-06-18T18:41:58.794259+00:00,CSGO,@MostGenericMike,Huasopeek lifegame isn’t going to be enough Furia 2-1,0
2026-06-18T18:42:06.445025+00:00,CSGO,@privacylambda,9z cheats got disabled after the crash,1
2026-06-18T18:42:10.406505+00:00,CSGO,@Mork_Evil,This is where the level of experience is demonstrated,0
2026-06-18T18:42:36.443364+00:00,CSGO,@MikAs0o,"bruh, furia is so not winning the major",1
2026-06-18T18:42:46.129328+00:00,CSGO,@BesnahaNahaa,I don't know where is spammers,0
2026-06-18T18:42:53.993914+00:00,CSGO,@ulihwhy,Perfectly in behind that ridiculous,1
2026-06-18T18:43:13.67841+00:00,CSGO,@gkn400,every sane person knows that vitality is winning this major,0
2026-06-18T18:43:17.337597+00:00,CSGO,@ysekdd,"holy shit comeback ,molodoy",0
2026-06-18T18:43:25.150537+00:00,CSGO,@colldriff2168,Finally a clutch from molobot he is shitt player,1
2026-06-18T18:43:25.854736+00:00,CSGO,@KenjieeBaylon,what time is it? its molodoy time,0
2026-06-18T18:43:26.056162+00:00,CSGO,@MrPacomaxie,there he goes now hes got momentum,0
2026-06-18T18:43:27.261544+00:00,CSGO,@TieptheTrid,finally not bad player anymore,0
2026-06-18T18:43:29.507236+00:00,CSGO,@sw5166,MOLODOY THE DISPATCHER,1
2026-06-18T18:43:32.290331+00:00,CSGO,@bayudwiputra5607,oh he's young alright,0
2026-06-18T18:43:32.378472+00:00,CSGO,@Atlas-0410,NOW WE HAVE A GAME ON OUR HANDS,0
2026-06-18T18:43:36.526142+00:00,CSGO,@faintyyyy,"9z are actually horrific at retakes, really showing how low tier they really are",1
2026-06-18T18:43:36.577893+00:00,CSGO,@jaysoto1182,molodoy haters real quiet all of the sudden,0
2026-06-18T18:43:37.787591+00:00,CSGO,@ifuckS2000,why didnt they split up market + window,0
2026-06-18T18:43:38.189889+00:00,CSGO,@Hassenyoussef,chill kid u are still losing laughing,1
2026-06-18T18:43:38.472896+00:00,CSGO,@StinkyAssFish,good game good half,0
2026-06-18T18:43:38.651234+00:00,CSGO,@normative1058,WHERE COBBLE MENTIONED,0
2026-06-18T18:43:38.725028+00:00,CSGO,@NwSup,and he lose the match,1
2026-06-18T18:43:39.179236+00:00,CSGO,@orizamejr2003,sniper rifle difference,0
2026-06-18T18:43:39.765459+00:00,CSGO,@obnoxiouselephant,kc brought out hack pc,1
2026-06-18T18:43:40.105646+00:00,CSGO,@KTernida,OH NO! THATS A BAD SIGN FOR 9Z!,0
2026-06-18T18:43:41.329255+00:00,CSGO,@kakalolable,this could have been 9 3 half easy,0
2026-06-18T18:43:42.77867+00:00,CSGO,@franknagel3,Nice movement molodoy,0
2026-06-18T18:43:42.847934+00:00,CSGO,@Skippydogo,MOLODOY IS OUR BOY,0
2026-06-18T18:43:43.216054+00:00,CSGO,@sintaro9250,laughing keep smilling,0
2026-06-18T18:43:43.622673+00:00,CSGO,@PopsOldCards,IMAGINE THIS MAP WITHOUT THE CRASH TOO,0
2026-06-18T18:43:44.393265+00:00,CSGO,@bphooo,shaking my head laughing,0
2026-06-18T18:43:44.656746+00:00,CSGO,@fuegoleon-ard7137,laughing LOOK AT YOUR STATS,0
2026-06-18T18:43:46.029898+00:00,CSGO,@franklywithvenky1014,9z deserves the playoffs,0
2026-06-18T18:43:46.811107+00:00,CSGO,@Mehsud_67,Furia winning mirage now,0
2026-06-18T18:43:49.857741+00:00,CSGO,@SAASUKEE97,9z runing one by one against an sniper rifle,0
2026-06-18T18:43:49.903389+00:00,CSGO,@MichałMichalec-r5s,MOLOGOD 9Z BOTS,1
2026-06-18T18:43:50.483211+00:00,CSGO,@KlevisKullolli,he back boots,1
2026-06-18T18:43:50.715878+00:00,CSGO,@DE199mc,THE CROWD ONLY CHEERS FOR FURIA AND SPOTS ALL THE PLAYERS..,0
2026-06-18T18:43:52.085294+00:00,CSGO,@duongquoc9632,bro think he got the lead,0
2026-06-18T18:43:52.113421+00:00,CSGO,@leroySane-b3x,how yekindar miss that,0
2026-06-18T18:43:53.641325+00:00,CSGO,@AlterSucks,"new PC for kcerato and they don't drop a round, hmm",0
2026-06-18T18:43:53.824687+00:00,CSGO,@Raredude777,molodog happy for losing,0
2026-06-18T18:43:53.943983+00:00,CSGO,@Nudnerb,"ct sided map, go map 3 already",0
2026-06-18T18:43:55.212207+00:00,CSGO,@TheBen1000029,why molobot so happy when losing 1-0? losser team,1
2026-06-18T18:43:55.398898+00:00,CSGO,@Lilhersh11,9z really bout to choke💀💀,0
2026-06-18T18:43:55.411266+00:00,CSGO,@jadecooper9049,"laughing he dont stand up anymore , Zywoo humble this guy",0
2026-06-18T18:43:55.728939+00:00,CSGO,@airaquinto8569,They ruin the momentum of 9z in that tech pause. Rigged,0
2026-06-18T18:43:56.890709+00:00,CSGO,@asmirpuzic,bro had 1 good play and suddenly thinks he's the main character,0
2026-06-18T18:43:56.902107+00:00,CSGO,@AruSmile,AA EVEN WITH 9z CHEATING furia still for the win,1
2026-06-18T18:43:58.3839+00:00,CSGO,@Turan6665,9z played this kinda bad to be honest,1
2026-06-18T18:44:06.023746+00:00,CSGO,@slimtyler1000,what is this music bruh,0
2026-06-18T18:44:06.906571+00:00,CSGO,@MrKardovalk,Nice tech pause screwd all,0
2026-06-18T18:44:07.403644+00:00,CSGO,@danyd_af,i mean even a non pro can win that clutch laughing,1
2026-06-18T18:44:08.563317+00:00,CSGO,@londren,fallen go to retire,1
2026-06-18T18:44:09.388391+00:00,CSGO,@kalajan87,ABSOLUT MOLOGOAT,0
2026-06-18T18:44:09.429888+00:00,CSGO,@sea_comedy,nice show between two teams 6-2 to 6-6,0
2026-06-18T18:44:10.410232+00:00,CSGO,@gianlosalap-t6y,6 - 6 BUT LOSE NEXT ROUND TO 13 - 7,0
2026-06-18T18:44:12.148943+00:00,CSGO,@MiMiyo89,laughing molodoy has 1 good round out of how many?,0
2026-06-18T18:44:12.859944+00:00,CSGO,@NorickPlay,lucky molobot,1
2026-06-18T18:44:13.028406+00:00,CSGO,@BenTheRifleman,TIED THE HALF AFTER A BULLSHIT DC,1
2026-06-18T18:44:14.456925+00:00,CSGO,@MarkErikson-j5f,furia gonna win this match,0
2026-06-18T18:44:14.818964+00:00,CSGO,@priyangsusaha.5625,that is the molodoy we love,0
2026-06-18T18:44:15.721517+00:00,CSGO,@ramichahin2,+100 Aura for that clutch,0
2026-06-18T18:44:16.337588+00:00,CSGO,@studio909io,meyern boutta run a train on furia,0
2026-06-18T18:44:17.788827+00:00,CSGO,@lenhatminh9696,9z throwing 4 easiest round away garbeg team,1
2026-06-18T18:44:19.061+00:00,CSGO,@QuangHoàng-r2u,9z fucking retake?,1
2026-06-18T18:44:19.299671+00:00,CSGO,@Tomislavko17,IN MOLODOWY WE TRRUST,0
2026-06-18T18:44:21.680627+00:00,CSGO,@lucas-il6ui,ruin momentum' they literally lost a round laughing,1
2026-06-18T18:44:23.113675+00:00,CSGO,@rajeshkannan_s,Tech pause made 9z lose momentum,0
2026-06-18T18:44:23.225685+00:00,CSGO,@gosud8694,Cold Palmer celebration,0
2026-06-18T18:44:23.90724+00:00,CSGO,@Neba_,"time is on ur side 9z wtf, wait for plant jesus",1
2026-06-18T18:44:25.233295+00:00,CSGO,@Voodoo-CSGO,And just NOW MOLODOY IS BACK!,0
2026-06-18T18:44:28.954011+00:00,CSGO,@zaraygz,bruh wtf is this music ass,1
2026-06-18T18:44:29.057736+00:00,CSGO,@Fish_19HYT,9z cheaters,1
2026-06-18T18:44:32.049264+00:00,CSGO,@willsteps7162,MOLOGOAT Shivers down his spine,0
2026-06-18T18:44:32.720953+00:00,CSGO,@Tomhankerus,Fallen absolutely washed,0
2026-06-18T18:44:33.099952+00:00,CSGO,@AverageAuylEnjoyer,"6 rounds on mirage, not bas",0
2026-06-18T18:44:33.696533+00:00,CSGO,@SillyGoober461,come on furia lock in dont fuck up my picks again,1
2026-06-18T18:44:33.967531+00:00,CSGO,@faintyyyy,"9z throwing, nothing new here",0
2026-06-18T18:44:33.970542+00:00,CSGO,@Shashamy1,molodoy about to 2:1 these bots,1
2026-06-18T18:44:34.013599+00:00,CSGO,@aaa-z8l7i,Furia showing that unc still got it,0
2026-06-18T18:44:34.705297+00:00,CSGO,@trollzorftw3111,laughing everytime molody emotes they lose.. we’ll see,0
2026-06-18T18:44:35.142398+00:00,CSGO,@AL1M_KZ,Yeess MOLODEC MOLODOY WIN 🥇🇰🇿👍✊🤲🤘🤝🤫❤️🇧🇷,0
2026-06-18T18:44:35.563821+00:00,CSGO,@ryanbeeton8213,fallen as heavy as karriedagain in this game,0
2026-06-18T18:44:35.861237+00:00,CSGO,@Secrezz,MOLODOY CT sniper rifle LESGO,0
2026-06-18T18:44:36.202091+00:00,CSGO,@dsplaypl1857,I think 1-2,0
2026-06-18T18:44:36.770864+00:00,CSGO,@MartinKostov-w2x,3rd map DE_AIRPORT,0
2026-06-18T18:44:38.66319+00:00,CSGO,@KevinHermawan-e8m,Furia to da airport,0
2026-06-18T18:44:39.649267+00:00,CSGO,@ngurzelaceilo6425,should've been 7-5,0
2026-06-18T18:44:40.780213+00:00,CSGO,@Vilariat,LET'S GO SUR AMERICA,0
2026-06-18T18:44:40.84698+00:00,CSGO,@christianhelvie3223,yea its over if 9z dont win 1st map i can tell u that forsure,0
2026-06-18T18:44:41.133784+00:00,CSGO,@matheusac1514,Molodoy good,0
2026-06-18T18:44:41.3223+00:00,CSGO,@stickyfinger-n8f,ABSOLUTE MOLOBOT!!,0
2026-06-18T18:44:42.419172+00:00,CSGO,@Felipe-dq3dz,next round is six seven,0
2026-06-18T18:44:43.403818+00:00,CSGO,@PabloEmillio69,techpause made 9z lose,0
2026-06-18T18:44:45.002699+00:00,CSGO,@Beka_cs2,ezz for molodoy🥶,0
2026-06-18T18:44:45.346291+00:00,CSGO,@leroySane-b3x,how yekindar miss that,0
2026-06-18T18:44:45.382652+00:00,CSGO,@yagamilight379,we need third map 💯%,0
2026-06-18T18:44:45.471813+00:00,CSGO,@LuisGarcia-ds6qc,expierence wins,0
2026-06-18T18:44:46.807765+00:00,CSGO,@sti2nishu,max is high,0
2026-06-18T18:44:46.918471+00:00,CSGO,@OiBuggy,[USER] stfu kscerato DC won 9z the round,0
2026-06-18T18:44:47.654958+00:00,CSGO,@reginaldalicaya4396,Deserving lose for 9z,0
2026-06-18T18:44:48.172783+00:00,CSGO,@OGFusil,WHAT IS MAX TYPING,0
2026-06-18T18:44:48.231122+00:00,CSGO,@N0master99,I told you word.exe actived,0
2026-06-18T18:44:48.266291+00:00,CSGO,@valkzen,"how the hell 9z win against vita, and now furia? wll actually its pretty easy",0
2026-06-18T18:44:48.531918+00:00,CSGO,@juanignacionatalucci,skill vs spam,1
2026-06-18T18:44:50.117173+00:00,CSGO,@whousetoyland2383,without cheats 9z zero,1
2026-06-18T18:44:50.742162+00:00,CSGO,@LilChvnky,good game 🇧🇷 FURIA 🏆,0
2026-06-18T18:44:51.520177+00:00,CSGO,@andyting6094,"9z wall bang ""instinct"" kicking in!! 🤣",0
2026-06-18T18:44:53.363718+00:00,CSGO,@Jane_Eftelya,!music,1
2026-06-18T18:44:54.121482+00:00,CSGO,@Diriglas,when NA plays ?,0
2026-06-18T18:44:55.285964+00:00,CSGO,@Fossabot,[URL],1
2026-06-18T18:44:56.016919+00:00,CSGO,@franciscovargas8875,9z getting screwed from tech problems again,1
2026-06-18T18:44:58.275567+00:00,CSGO,@Franco-sn7ey,"To be honest Furia won several rounds out of pure luck, at least 2 rounds were 9z missing the bomb by 1ms or 1 hero play from Furia",0
2026-06-18T18:44:58.386352+00:00,CSGO,@dave1393,hacking something all the time,1
2026-06-18T18:44:58.707417+00:00,CSGO,@olchype,Aurora Spirit Final Major,0
2026-06-18T18:44:59.296471+00:00,CSGO,@Erkosh-b1e,MoloGOAT🇰🇿🇰🇿🇰🇿,0
2026-06-18T18:45:02.020576+00:00,CSGO,@europauniversalisfour,9z shitters cant even win with ESL trying to hand feed them a win,0
2026-06-18T18:45:02.513986+00:00,CSGO,@maske1709,comback ?,0
2026-06-18T18:45:03.421415+00:00,CSGO,@Alisher-dz4op,Max cheater,1
2026-06-18T18:45:04.314245+00:00,CSGO,@VirajKavishka-v2c,this is that 1 goal down worry🤣,0
2026-06-18T18:45:04.39362+00:00,CSGO,@OlcayKayha-vq6qu,LETS GO 9ZZ,0
2026-06-18T18:45:04.956682+00:00,CSGO,@kalajan87,WHAT THE HELL IS THAT GREENKEYBOARD 😆 SEEMS LIKE A DJ,1
2026-06-18T18:45:06.089373+00:00,CSGO,@데브닉스,molodoy nerused,0
2026-06-18T18:45:06.817614+00:00,CSGO,@aer0_be,ok nice one molobot,0
2026-06-18T18:45:06.944899+00:00,CSGO,@norfix9816,molodoy highlight,0
2026-06-18T18:45:07.164048+00:00,CSGO,@imadam1121,max typing word.exe,0
2026-06-18T18:45:07.442154+00:00,CSGO,@mohsen.frozen,molodoy win this major,0
2026-06-18T18:45:07.551039+00:00,CSGO,@ColdStart15,I feel like 9z was gonna win this earlier. now its coming true laughing,0
2026-06-18T18:45:07.897115+00:00,CSGO,@Lilhersh11,fraudZ,1
2026-06-18T18:45:09.025088+00:00,CSGO,@abodCS,make rate 100 fallen,1
2026-06-18T18:45:09.83156+00:00,CSGO,@Sindelb1z,letsgoo furiaa,0
2026-06-18T18:45:09.85599+00:00,CSGO,@AL1M_KZ,BRAZIL 🇧🇷 KAZAKHSTAN 🇰🇿 BROTHER FROM ANOTHER MOTHER 🤝🇧🇷🇰🇿🤲🤘❤️🏔️🫂✊👍,0
2026-06-18T18:45:10.542764+00:00,CSGO,@ronhernandez8857,good,0
2026-06-18T18:45:10.847326+00:00,CSGO,@FridaySubqhi,!vape,0
2026-06-18T18:45:11.439671+00:00,CSGO,@OrkhanJafarov,What is going on? Why furia loses,0
2026-06-18T18:45:12.701127+00:00,CSGO,@Fossabot,The green things are hand warmers. Get yours at [URL],0
2026-06-18T18:45:12.70502+00:00,CSGO,@elbekdamirov1434,!vape,0
2026-06-18T18:45:13.20368+00:00,CSGO,@Luzzfrfr,9Z CAN ONLY SPAM WITH RIFLE BRO IN SMOKE OR WALLBANG,1
2026-06-18T18:45:14.048783+00:00,CSGO,@_Helper_,Insane how quickly the people can change their mind.. 20 mins ago:,0
2026-06-18T18:45:14.435486+00:00,CSGO,@Felipe-dq3dz,six seven rounds,0
2026-06-18T18:45:15.403976+00:00,CSGO,@wilson297,0 value molobot,0
2026-06-18T18:45:15.665172+00:00,CSGO,@icwiffacee3288,[USER] nobody loves you,1
2026-06-18T18:45:17.991792+00:00,CSGO,@RicardoRios-l8c,word.exe,0
2026-06-18T18:45:19.317707+00:00,CSGO,@SolarZ68,what is this max guy typing all the time i dont get it,0
2026-06-18T18:45:19.527948+00:00,CSGO,@rabeerajput1343,max turning off cheats,0
2026-06-18T18:45:20.392006+00:00,CSGO,@j_rryplays8038,GO BACK HOME 0Z,0
2026-06-18T18:45:20.470445+00:00,CSGO,@leroySane-b3x,"HIS FACE ALREADY INSIDE THE SCREEN, HOW YEKINDAR MISS THAT",0
2026-06-18T18:45:21.526859+00:00,CSGO,@crzorro7592,MOLOGOAT FROM INDIA,0
2026-06-18T18:45:22.139565+00:00,CSGO,@Rayk3o,Can’t believe 9z even got 1 round on em,0
2026-06-18T18:45:22.881701+00:00,CSGO,@oxydenbrainerztrance8235,ahahahhah pure luck kk speak the silver boosted ahahhahha,0
2026-06-18T18:45:23.845167+00:00,CSGO,@HoelyChopsuy,9z gonna win,0
2026-06-18T18:45:24.55202+00:00,CSGO,@skw-7702,easy for 9z,0
2026-06-18T18:45:24.722768+00:00,CSGO,@MrKardovalk,Tech pause so fixers can call emergency meeting,0
2026-06-18T18:45:24.839272+00:00,CSGO,@aaa-z8l7i,The spirit of coldzera is hacking 9z PCs,0
2026-06-18T18:45:26.139141+00:00,CSGO,@heavenlyhustle,WHERE DO YALL GET THE GUTS TO CALL PRO PLAYERS bad players..SOMEONE THAT DOESNT EVEN KNOW YOU..BUT YOU KNOW HIM CAUSE HE A PRO PLAYER laughing..ONLY NOOBS TALK ALOT,1
2026-06-18T18:45:26.367123+00:00,CSGO,@metinameti6271,People saying 9z cheating er reached peak hahahaah,0
2026-06-18T18:45:26.553713+00:00,CSGO,@wessonliam7423,hahaha,1
2026-06-18T18:45:27.6803+00:00,CSGO,@STAZISss,nice music,0
2026-06-18T18:45:28.160351+00:00,CSGO,@andyting6094,9z max wall bang instinct gonna kick in guys!,0
2026-06-18T18:45:29.317967+00:00,CSGO,@floreschhtmlargo,MOLOMO0NGOL,0
2026-06-18T18:45:30.241085+00:00,CSGO,@judaismpartner,yo furia clutch this i bet on you,1
2026-06-18T18:45:30.916901+00:00,CSGO,@judaismpartner,yo furia clutch this i bet on you,1
2026-06-18T18:45:32.103021+00:00,CSGO,@joelmaldonado1321,W music,0
2026-06-18T18:45:32.627188+00:00,CSGO,@samucazero,DONT BELIEVE IN FURIA THEN GOONA LOSEE,0
2026-06-18T18:45:32.798078+00:00,CSGO,@ReddyBrubaker,PROBABLY 100% WIN FURIA. MIRAGE CT SIDE ALWAYS WIN,0
2026-06-18T18:45:35.249328+00:00,CSGO,@Kadirevv,RIP Pickems,0
2026-06-18T18:45:35.441925+00:00,CSGO,@qLunaRufuk,good game DURİA?,0
2026-06-18T18:45:35.545785+00:00,CSGO,@Kaputen,ketchup and mayonnaise FURIA SPONSORED,0
2026-06-18T18:45:36.211742+00:00,CSGO,@boogabooga223,WTF..Molody is the son of Fallen ??,1
2026-06-18T18:45:37.061187+00:00,CSGO,@nenepopo3765,:eyes-purple-crying::eyes-purple-crying:,1
2026-06-18T18:45:37.474991+00:00,CSGO,@Senzuu50,Moloşbott 😁,1
2026-06-18T18:45:38.58761+00:00,CSGO,@GuilhermeHenrique-vy2dg,Why film this,0
2026-06-18T18:45:39.800566+00:00,CSGO,@02neko,nosebleed kekw,0
2026-06-18T18:45:40.354777+00:00,CSGO,@Jane_Eftelya,!song,0
2026-06-18T18:45:40.753829+00:00,CSGO,@gianlosalap-t6y,2 - 0:face-purple-crying:,0
2026-06-18T18:45:40.768421+00:00,CSGO,@senoritaregina8976,9z9z9z9z,0
2026-06-18T18:45:41.02032+00:00,CSGO,@Sindelb1z,wheres 3dmax?,0
2026-06-18T18:45:42.379701+00:00,CSGO,@VirajKavishka-v2c,9z t side💀,0
